SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
5711,09/15/2020,California,China,09/15/2020 22:00,15646,301,26510
5712,09/15/2020,Hubei,Italy,09/15/2020 23:00,90891,4389,48162
5713,09/16/2020,New York,China,09/16/2020 00:00,83744,108,30199
5714,09/16/2020,Hubei,Italy,09/16/2020 01:00,22713,2412,24039
5715,09/16/2020,California,India,09/16/2020 02:00,32267,2647,19188
5716,09/16/2020,Unknown,China,09/16/2020 03:00,3864,2725,7990
5717,09/16/2020,Unknown,Italy,09/16/2020 04:00,76197,3338,8975
5718,09/16/2020,California,India,09/16/2020 05:00,32559,2140,4273
5719,09/16/2020,Guangdong,India,09/16/2020 06:00,75858,4523,71997
5720,09/16/2020,Guangdong,Italy,09/16/2020 07:00,72246,4733,40326
5721,09/16/2020,Unknown,Italy,09/16/2020 08:00,31362,3813,51350
5722,09/16/2020,Unknown,US,09/16/2020 09:00,32380,4200,8732
5723,09/16/2020,California,India,09/16/2020 10:00,64994,2256,72911
5724,09/16/2020,Guangdong,Italy,09/16/2020 11:00,41284,3645,13660
5725,09/16/2020,Unknown,India,09/16/2020 12:00,79922,3059,24273
5726,09/16/2020,Guangdong,China,09/16/2020 13:00,78874,2521,65948
5727,09/16/2020,Unknown,Spain,09/16/2020 14:00,55277,3417,55020
5728,09/16/2020,Hubei,Spain,09/16/2020 15:00,15316,11,26359
5729,09/16/2020,New York,Italy,09/16/2020 16:00,24463,4744,71263
5730,09/16/2020,Hubei,Italy,09/16/2020 17:00,75739,3266,15907
5731,09/16/2020,Unknown,India,09/16/2020 18:00,4888,3145,78824
5732,09/16/2020,New York,Italy,09/16/2020 19:00,93728,874,85430
5733,09/16/2020,New York,India,09/16/2020 20:00,11325,2433,19780
5734,09/16/2020,Unknown,Italy,09/16/2020 21:00,19088,883,4677
5735,09/16/2020,Unknown,India,09/16/2020 22:00,74922,4650,46548
5736,09/16/2020,Guangdong,Italy,09/16/2020 23:00,76803,3985,7122
5737,09/17/2020,Unknown,US,09/17/2020 00:00,97345,1579,50794
5738,09/17/2020,California,India,09/17/2020 01:00,15419,3771,1294
5739,09/17/2020,Unknown,US,09/17/2020 02:00,91016,352,48070
5740,09/17/2020,California,US,09/17/2020 03:00,53749,1506,40555
5741,09/17/2020,Unknown,US,09/17/2020 04:00,45854,3487,8555
5742,09/17/2020,Guangdong,US,09/17/2020 05:00,2904,2851,2116
5743,09/17/2020,California,China,09/17/2020 06:00,99427,2029,10547
5744,09/17/2020,Hubei,Spain,09/17/2020 07:00,78966,1846,12710
5745,09/17/2020,California,China,09/17/2020 08:00,63556,2390,68097
5746,09/17/2020,Guangdong,Italy,09/17/2020 09:00,80535,4030,38807
5747,09/17/2020,California,Italy,09/17/2020 10:00,88855,3438,40636
5748,09/17/2020,Unknown,Spain,09/17/2020 11:00,20700,2383,31086
5749,09/17/2020,Unknown,Spain,09/17/2020 12:00,27633,3367,55417
5750,09/17/2020,Guangdong,Spain,09/17/2020 13:00,84644,4980,35310
5751,09/17/2020,New York,US,09/17/2020 14:00,24055,1465,39488
5752,09/17/2020,Unknown,China,09/17/2020 15:00,18642,2151,53172
5753,09/17/2020,Hubei,Italy,09/17/2020 16:00,53014,3483,82803
5754,09/17/2020,Guangdong,China,09/17/2020 17:00,58274,573,1172
5755,09/17/2020,California,China,09/17/2020 18:00,3646,774,39806
5756,09/17/2020,California,China,09/17/2020 19:00,13173,3365,87515
5757,09/17/2020,Hubei,Spain,09/17/2020 20:00,7025,4338,53826
5758,09/17/2020,Unknown,Spain,09/17/2020 21:00,12549,3930,80221
5759,09/17/2020,Guangdong,Italy,09/17/2020 22:00,14853,2680,28544
5760,09/17/2020,Hubei,Italy,09/17/2020 23:00,50423,4960,26738
5761,09/18/2020,Unknown,Italy,09/18/2020 00:00,61156,2220,43635
5762,09/18/2020,Guangdong,China,09/18/2020 01:00,95488,1439,26670
5763,09/18/2020,California,Spain,09/18/2020 02:00,11326,713,59665
5764,09/18/2020,Guangdong,US,09/18/2020 03:00,3463,575,24688
5765,09/18/2020,New York,China,09/18/2020 04:00,27163,2981,55840
5766,09/18/2020,Guangdong,India,09/18/2020 05:00,98136,69,72078
5767,09/18/2020,New York,China,09/18/2020 06:00,14075,3764,26939
5768,09/18/2020,Guangdong,Spain,09/18/2020 07:00,94245,4938,52385
5769,09/18/2020,New York,India,09/18/2020 08:00,43315,2376,81301
5770,09/18/2020,California,China,09/18/2020 09:00,16010,2205,143
5771,09/18/2020,Unknown,Spain,09/18/2020 10:00,66433,917,52839
5772,09/18/2020,New York,Spain,09/18/2020 11:00,605,2745,71337
5773,09/18/2020,New York,US,09/18/2020 12:00,36445,742,27151
5774,09/18/2020,California,China,09/18/2020 13:00,37315,4150,87172
5775,09/18/2020,New York,Spain,09/18/2020 14:00,8652,2533,54770
5776,09/18/2020,Hubei,Italy,09/18/2020 15:00,32229,1837,86405
5777,09/18/2020,California,Spain,09/18/2020 16:00,30530,1376,72873
5778,09/18/2020,Hubei,US,09/18/2020 17:00,49101,409,24535
5779,09/18/2020,California,Spain,09/18/2020 18:00,85950,3007,42980
5780,09/18/2020,New York,China,09/18/2020 19:00,93439,2952,62623
5781,09/18/2020,Hubei,China,09/18/2020 20:00,80266,4242,8116
5782,09/18/2020,New York,India,09/18/2020 21:00,37924,1679,85650
5783,09/18/2020,California,China,09/18/2020 22:00,38541,1714,58092
5784,09/18/2020,New York,India,09/18/2020 23:00,64658,1197,47515
5785,09/19/2020,Hubei,Italy,09/19/2020 00:00,56327,2337,13998
5786,09/19/2020,Hubei,US,09/19/2020 01:00,93434,3216,30279
5787,09/19/2020,New York,Italy,09/19/2020 02:00,43654,2956,65150
5788,09/19/2020,Guangdong,India,09/19/2020 03:00,15930,3193,52096
5789,09/19/2020,California,Spain,09/19/2020 04:00,3518,26,53955
5790,09/19/2020,California,Spain,09/19/2020 05:00,30982,3137,50360
5791,09/19/2020,New York,Italy,09/19/2020 06:00,6775,2973,52885
5792,09/19/2020,Guangdong,Spain,09/19/2020 07:00,23990,3165,14905
5793,09/19/2020,Hubei,India,09/19/2020 08:00,5378,1090,63706
5794,09/19/2020,Unknown,US,09/19/2020 09:00,46402,249,12300
5795,09/19/2020,Unknown,China,09/19/2020 10:00,39441,141,18202
5796,09/19/2020,New York,India,09/19/2020 11:00,71980,266,69030
5797,09/19/2020,Guangdong,India,09/19/2020 12:00,79712,4310,66021
5798,09/19/2020,Guangdong,China,09/19/2020 13:00,25060,488,84935
5799,09/19/2020,California,China,09/19/2020 14:00,74915,495,36247
5800,09/19/2020,Hubei,US,09/19/2020 15:00,46993,479,6929
5801,09/19/2020,Guangdong,US,09/19/2020 16:00,93104,2690,45174
5802,09/19/2020,Unknown,US,09/19/2020 17:00,22765,4096,28603
5803,09/19/2020,Hubei,Spain,09/19/2020 18:00,59053,3080,45967
5804,09/19/2020,Hubei,India,09/19/2020 19:00,96338,4936,4937
5805,09/19/2020,New York,China,09/19/2020 20:00,23196,2427,50175
5806,09/19/2020,Guangdong,India,09/19/2020 21:00,15468,843,78610
5807,09/19/2020,New York,India,09/19/2020 22:00,94385,3215,65772
5808,09/19/2020,Guangdong,US,09/19/2020 23:00,8174,3911,23070
5809,09/20/2020,California,US,09/20/2020 00:00,45820,4077,11476
5810,09/20/2020,New York,India,09/20/2020 01:00,19098,2349,85263
5811,09/20/2020,New York,US,09/20/2020 02:00,72582,649,52369
5812,09/20/2020,Unknown,Spain,09/20/2020 03:00,4186,1893,18339
5813,09/20/2020,New York,China,09/20/2020 04:00,16722,2856,22539
5814,09/20/2020,Guangdong,India,09/20/2020 05:00,71504,3250,57079
5815,09/20/2020,Unknown,China,09/20/2020 06:00,40452,2386,228
5816,09/20/2020,New York,Spain,09/20/2020 07:00,28270,1725,54090
5817,09/20/2020,New York,US,09/20/2020 08:00,48311,1354,86980
5818,09/20/2020,California,Italy,09/20/2020 09:00,41129,1293,65202
5819,09/20/2020,New York,Spain,09/20/2020 10:00,6387,3046,23199
5820,09/20/2020,Hubei,Italy,09/20/2020 11:00,24394,3258,81628
5821,09/20/2020,Unknown,China,09/20/2020 12:00,76827,2713,12451
5822,09/20/2020,Hubei,India,09/20/2020 13:00,30093,403,79527
5823,09/20/2020,Unknown,US,09/20/2020 14:00,56636,3972,12669
5824,09/20/2020,California,Spain,09/20/2020 15:00,68146,4032,72410
5825,09/20/2020,New York,US,09/20/2020 16:00,35241,1546,62885
5826,09/20/2020,New York,Italy,09/20/2020 17:00,54407,2606,23989
5827,09/20/2020,New York,Italy,09/20/2020 18:00,28337,2825,84739
5828,09/20/2020,Unknown,India,09/20/2020 19:00,4804,1852,68525
5829,09/20/2020,New York,Italy,09/20/2020 20:00,34058,4206,72674
5830,09/20/2020,Hubei,India,09/20/2020 21:00,75763,812,34761
5831,09/20/2020,New York,Spain,09/20/2020 22:00,57450,3374,35813
5832,09/20/2020,California,India,09/20/2020 23:00,51759,929,71729
5833,09/21/2020,Hubei,Italy,09/21/2020 00:00,59529,4981,16157
5834,09/21/2020,New York,China,09/21/2020 01:00,31334,4075,83912
5835,09/21/2020,New York,India,09/21/2020 02:00,63534,3323,85519
5836,09/21/2020,Guangdong,US,09/21/2020 03:00,63452,174,52739
5837,09/21/2020,Unknown,China,09/21/2020 04:00,6511,1363,64156
5838,09/21/2020,Hubei,India,09/21/2020 05:00,40965,2895,88283
5839,09/21/2020,Guangdong,US,09/21/2020 06:00,39440,1037,31626
5840,09/21/2020,California,China,09/21/2020 07:00,63118,3011,4459
5841,09/21/2020,Unknown,India,09/21/2020 08:00,85263,2090,70623
5842,09/21/2020,Hubei,Spain,09/21/2020 09:00,49217,460,50071
5843,09/21/2020,New York,US,09/21/2020 10:00,31139,2752,14898
5844,09/21/2020,Hubei,Spain,09/21/2020 11:00,85330,148,41001
5845,09/21/2020,New York,Italy,09/21/2020 12:00,68517,4433,14758
5846,09/21/2020,Unknown,India,09/21/2020 13:00,12785,1133,47238
5847,09/21/2020,New York,India,09/21/2020 14:00,54740,353,15121
5848,09/21/2020,California,US,09/21/2020 15:00,80202,1107,83202
5849,09/21/2020,New York,India,09/21/2020 16:00,70632,2602,46270
5850,09/21/2020,California,Italy,09/21/2020 17:00,13950,2113,47851
5851,09/21/2020,Unknown,India,09/21/2020 18:00,64642,4094,60909
5852,09/21/2020,Unknown,China,09/21/2020 19:00,51169,3685,48915
5853,09/21/2020,Hubei,Spain,09/21/2020 20:00,72209,3206,48993
5854,09/21/2020,California,Italy,09/21/2020 21:00,67278,1109,34888
5855,09/21/2020,California,Italy,09/21/2020 22:00,38488,4179,13893
5856,09/21/2020,Guangdong,Spain,09/21/2020 23:00,36277,1977,86416
5857,09/22/2020,Guangdong,Spain,09/22/2020 00:00,45041,226,31712
5858,09/22/2020,Guangdong,Italy,09/22/2020 01:00,3534,2939,29943
5859,09/22/2020,New York,Spain,09/22/2020 02:00,80221,1012,5306
5860,09/22/2020,Guangdong,US,09/22/2020 03:00,70672,4115,65461
5861,09/22/2020,California,Spain,09/22/2020 04:00,71121,3106,24107
5862,09/22/2020,New York,China,09/22/2020 05:00,92894,3936,10709
5863,09/22/2020,Unknown,China,09/22/2020 06:00,74090,2802,14914
5864,09/22/2020,Hubei,US,09/22/2020 07:00,56310,1466,28412
5865,09/22/2020,Guangdong,Spain,09/22/2020 08:00,1634,2988,65326
5866,09/22/2020,Unknown,China,09/22/2020 09:00,16908,269,16151
5867,09/22/2020,California,India,09/22/2020 10:00,21310,3806,64690
5868,09/22/2020,Hubei,Spain,09/22/2020 11:00,80653,1531,5009
5869,09/22/2020,Unknown,US,09/22/2020 12:00,67258,303,85782
5870,09/22/2020,Hubei,Spain,09/22/2020 13:00,74147,4905,49280
5871,09/22/2020,Guangdong,Italy,09/22/2020 14:00,56081,1932,61818
5872,09/22/2020,California,Italy,09/22/2020 15:00,61572,2040,60530
5873,09/22/2020,Hubei,China,09/22/2020 16:00,69400,4021,1345
5874,09/22/2020,Unknown,Italy,09/22/2020 17:00,66603,141,76164
5875,09/22/2020,Guangdong,US,09/22/2020 18:00,91512,808,39900
5876,09/22/2020,Guangdong,China,09/22/2020 19:00,72807,947,86562
5877,09/22/2020,Unknown,US,09/22/2020 20:00,77364,3951,29289
5878,09/22/2020,Unknown,US,09/22/2020 21:00,31131,3412,29432
5879,09/22/2020,Hubei,Italy,09/22/2020 22:00,20386,2292,85143
5880,09/22/2020,New York,Italy,09/22/2020 23:00,49781,765,64140
5881,09/23/2020,Guangdong,US,09/23/2020 00:00,61760,2923,19860
5882,09/23/2020,Hubei,Italy,09/23/2020 01:00,67370,938,5097
5883,09/23/2020,Unknown,Italy,09/23/2020 02:00,54470,2496,27114
5884,09/23/2020,Hubei,Italy,09/23/2020 03:00,53283,3562,60198
5885,09/23/2020,Unknown,Spain,09/23/2020 04:00,2353,1262,13473
5886,09/23/2020,California,US,09/23/2020 05:00,13878,542,63634
5887,09/23/2020,Unknown,India,09/23/2020 06:00,76668,2679,24831
5888,09/23/2020,Unknown,US,09/23/2020 07:00,8203,2954,22106
5889,09/23/2020,Unknown,China,09/23/2020 08:00,10322,2931,76145
5890,09/23/2020,New York,Italy,09/23/2020 09:00,76831,2781,59097
5891,09/23/2020,Unknown,Italy,09/23/2020 10:00,58775,4239,70282
5892,09/23/2020,Guangdong,India,09/23/2020 11:00,35925,2991,30384
5893,09/23/2020,Guangdong,China,09/23/2020 12:00,22247,2612,62754
5894,09/23/2020,Hubei,Spain,09/23/2020 13:00,17340,3648,52563
5895,09/23/2020,New York,US,09/23/2020 14:00,85778,1199,16459
5896,09/23/2020,Hubei,Spain,09/23/2020 15:00,22522,2117,31288
5897,09/23/2020,Guangdong,China,09/23/2020 16:00,44594,2680,36379
5898,09/23/2020,Guangdong,India,09/23/2020 17:00,77631,2848,73537
5899,09/23/2020,California,China,09/23/2020 18:00,46335,4688,75720
5900,09/23/2020,Unknown,India,09/23/2020 19:00,88961,4662,12949
5901,09/23/2020,Guangdong,Spain,09/23/2020 20:00,34723,4786,44338
5902,09/23/2020,Hubei,Spain,09/23/2020 21:00,75740,3681,71655
5903,09/23/2020,Hubei,China,09/23/2020 22:00,4991,3495,35162
5904,09/23/2020,Unknown,China,09/23/2020 23:00,97162,664,34184
5905,09/24/2020,Unknown,Italy,09/24/2020 00:00,36833,4501,62662
5906,09/24/2020,California,India,09/24/2020 01:00,16067,3162,73379
5907,09/24/2020,New York,Italy,09/24/2020 02:00,13763,3365,26805
5908,09/24/2020,Hubei,US,09/24/2020 03:00,51955,1416,8431
5909,09/24/2020,Unknown,US,09/24/2020 04:00,44863,3108,83697
5910,09/24/2020,Hubei,China,09/24/2020 05:00,17408,516,28836
5911,09/24/2020,Unknown,Spain,09/24/2020 06:00,25176,849,62393
5912,09/24/2020,Guangdong,US,09/24/2020 07:00,35097,1901,4146
5913,09/24/2020,Hubei,US,09/24/2020 08:00,51850,907,84551
5914,09/24/2020,Guangdong,Italy,09/24/2020 09:00,53846,315,30762
5915,09/24/2020,Hubei,Italy,09/24/2020 10:00,35794,3243,43970
5916,09/24/2020,New York,US,09/24/2020 11:00,63324,1507,70976
5917,09/24/2020,California,China,09/24/2020 12:00,89767,4122,85309
5918,09/24/2020,Guangdong,Italy,09/24/2020 13:00,58486,1518,48343
5919,09/24/2020,Unknown,US,09/24/2020 14:00,1011,4150,77804
5920,09/24/2020,New York,Spain,09/24/2020 15:00,23427,1934,25790
5921,09/24/2020,Hubei,Italy,09/24/2020 16:00,38392,4344,19945
5922,09/24/2020,Guangdong,US,09/24/2020 17:00,58990,1801,21925
5923,09/24/2020,Hubei,India,09/24/2020 18:00,50852,2622,7658
5924,09/24/2020,Hubei,Italy,09/24/2020 19:00,15229,856,25191
5925,09/24/2020,Hubei,India,09/24/2020 20:00,78780,1876,37426
5926,09/24/2020,California,Italy,09/24/2020 21:00,82138,1525,72957
5927,09/24/2020,California,Italy,09/24/2020 22:00,89998,1416,9322
5928,09/24/2020,Unknown,India,09/24/2020 23:00,25302,3479,56613
5929,09/25/2020,Guangdong,China,09/25/2020 00:00,23536,3871,22014
5930,09/25/2020,New York,US,09/25/2020 01:00,87746,1794,70891
5931,09/25/2020,New York,China,09/25/2020 02:00,5585,3065,75249
5932,09/25/2020,New York,China,09/25/2020 03:00,49130,2720,64322
5933,09/25/2020,Hubei,US,09/25/2020 04:00,61957,4204,20835
5934,09/25/2020,California,Spain,09/25/2020 05:00,57210,3676,44939
5935,09/25/2020,Guangdong,China,09/25/2020 06:00,82731,352,10086
5936,09/25/2020,Hubei,China,09/25/2020 07:00,80373,3231,34283
5937,09/25/2020,California,China,09/25/2020 08:00,5456,1427,66119
5938,09/25/2020,California,Spain,09/25/2020 09:00,53861,2192,31860
5939,09/25/2020,Guangdong,Italy,09/25/2020 10:00,37289,1777,26622
5940,09/25/2020,Guangdong,India,09/25/2020 11:00,9775,3536,49271
5941,09/25/2020,Guangdong,India,09/25/2020 12:00,64881,1116,52436
5942,09/25/2020,Hubei,Spain,09/25/2020 13:00,14099,2320,40676
5943,09/25/2020,Unknown,China,09/25/2020 14:00,41842,533,52406
5944,09/25/2020,Guangdong,India,09/25/2020 15:00,57163,1217,63109
5945,09/25/2020,Unknown,Spain,09/25/2020 16:00,82351,2988,30173
5946,09/25/2020,Hubei,US,09/25/2020 17:00,77762,2228,81791
5947,09/25/2020,Unknown,India,09/25/2020 18:00,95608,1979,4459
5948,09/25/2020,New York,US,09/25/2020 19:00,74675,2076,87485
5949,09/25/2020,Unknown,China,09/25/2020 20:00,95596,531,67504
5950,09/25/2020,Guangdong,India,09/25/2020 21:00,44867,3076,35299
5951,09/25/2020,Hubei,Spain,09/25/2020 22:00,9859,1944,51081
5952,09/25/2020,Guangdong,Italy,09/25/2020 23:00,55700,4235,74491
5953,09/26/2020,New York,India,09/26/2020 00:00,2539,3099,54428
5954,09/26/2020,Guangdong,India,09/26/2020 01:00,78735,4357,54877
5955,09/26/2020,Guangdong,India,09/26/2020 02:00,33158,3829,28387
5956,09/26/2020,Guangdong,India,09/26/2020 03:00,65618,4114,31084
5957,09/26/2020,California,Spain,09/26/2020 04:00,50154,2584,901
5958,09/26/2020,New York,Spain,09/26/2020 05:00,57824,1548,30905
5959,09/26/2020,Guangdong,Italy,09/26/2020 06:00,12281,1488,38733
5960,09/26/2020,Guangdong,Spain,09/26/2020 07:00,15120,3659,30999
5961,09/26/2020,Guangdong,Spain,09/26/2020 08:00,9946,227,56584
5962,09/26/2020,Hubei,China,09/26/2020 09:00,76427,4471,1693
5963,09/26/2020,California,China,09/26/2020 10:00,85176,4831,55647
5964,09/26/2020,Hubei,US,09/26/2020 11:00,26111,4352,34897
5965,09/26/2020,California,Italy,09/26/2020 12:00,52396,4928,36779
5966,09/26/2020,Guangdong,China,09/26/2020 13:00,33290,4796,1365
5967,09/26/2020,New York,Italy,09/26/2020 14:00,96140,698,8387
5968,09/26/2020,Unknown,Italy,09/26/2020 15:00,34462,437,71739
5969,09/26/2020,Unknown,India,09/26/2020 16:00,84172,1684,32918
5970,09/26/2020,Guangdong,Italy,09/26/2020 17:00,4837,2153,5180
5971,09/26/2020,Hubei,India,09/26/2020 18:00,11801,4710,30342
5972,09/26/2020,New York,US,09/26/2020 19:00,23710,2914,56246
5973,09/26/2020,California,US,09/26/2020 20:00,97157,3217,52476
5974,09/26/2020,Guangdong,US,09/26/2020 21:00,40916,959,50106
5975,09/26/2020,New York,India,09/26/2020 22:00,13065,1839,44649
5976,09/26/2020,New York,India,09/26/2020 23:00,62546,277,72936
5977,09/27/2020,California,US,09/27/2020 00:00,45474,4220,43908
5978,09/27/2020,New York,India,09/27/2020 01:00,93766,3756,27817
5979,09/27/2020,Hubei,Spain,09/27/2020 02:00,36388,1343,55512
5980,09/27/2020,Hubei,Spain,09/27/2020 03:00,76167,4770,76123
5981,09/27/2020,Hubei,India,09/27/2020 04:00,95364,714,34812
5982,09/27/2020,New York,India,09/27/2020 05:00,74667,1505,38413
5983,09/27/2020,Hubei,China,09/27/2020 06:00,79843,3921,88474
5984,09/27/2020,California,China,09/27/2020 07:00,3709,2714,19983
5985,09/27/2020,New York,Italy,09/27/2020 08:00,48754,1347,56026
5986,09/27/2020,Unknown,Italy,09/27/2020 09:00,86257,2442,23425
5987,09/27/2020,New York,Italy,09/27/2020 10:00,97730,4868,5010
5988,09/27/2020,California,US,09/27/2020 11:00,5094,3960,53142
5989,09/27/2020,Unknown,Spain,09/27/2020 12:00,9415,1752,73384
5990,09/27/2020,New York,US,09/27/2020 13:00,48846,2505,87565
5991,09/27/2020,Hubei,India,09/27/2020 14:00,79066,1737,44974
5992,09/27/2020,Guangdong,China,09/27/2020 15:00,7472,4169,47346
5993,09/27/2020,Guangdong,India,09/27/2020 16:00,63730,1108,81726
5994,09/27/2020,Hubei,India,09/27/2020 17:00,36131,2679,49113
5995,09/27/2020,Guangdong,China,09/27/2020 18:00,84943,1037,59399
5996,09/27/2020,Guangdong,India,09/27/2020 19:00,83737,911,17959
5997,09/27/2020,Hubei,Italy,09/27/2020 20:00,27948,4889,71290
5998,09/27/2020,Hubei,China,09/27/2020 21:00,46908,2096,2213
5999,09/27/2020,New York,India,09/27/2020 22:00,49835,3013,50378
6000,09/27/2020,New York,Italy,09/27/2020 23:00,23115,358,9855
6001,09/28/2020,Hubei,Italy,09/28/2020 00:00,27961,1076,74091
6002,09/28/2020,California,Spain,09/28/2020 01:00,47083,2103,48279
6003,09/28/2020,Guangdong,Italy,09/28/2020 02:00,59417,4974,5544
6004,09/28/2020,New York,US,09/28/2020 03:00,52062,3527,21137
6005,09/28/2020,Guangdong,China,09/28/2020 04:00,47182,2302,71124
6006,09/28/2020,Unknown,China,09/28/2020 05:00,2017,4100,39426
6007,09/28/2020,Hubei,China,09/28/2020 06:00,4223,1604,64588
6008,09/28/2020,California,India,09/28/2020 07:00,61852,1075,75173
6009,09/28/2020,Unknown,India,09/28/2020 08:00,50509,4048,4827
6010,09/28/2020,Unknown,US,09/28/2020 09:00,23075,328,38906
6011,09/28/2020,Unknown,Italy,09/28/2020 10:00,6531,3232,77184
6012,09/28/2020,Hubei,India,09/28/2020 11:00,4666,3477,38747
6013,09/28/2020,New York,Italy,09/28/2020 12:00,89317,1002,15738
6014,09/28/2020,Hubei,Italy,09/28/2020 13:00,44023,4878,79075
6015,09/28/2020,New York,India,09/28/2020 14:00,35236,576,10357
6016,09/28/2020,Unknown,India,09/28/2020 15:00,40059,326,81130
6017,09/28/2020,Unknown,US,09/28/2020 16:00,40023,1527,38055
6018,09/28/2020,California,Spain,09/28/2020 17:00,4236,2821,43779
6019,09/28/2020,New York,China,09/28/2020 18:00,67475,1465,48033
6020,09/28/2020,Unknown,India,09/28/2020 19:00,36624,3225,59072
6021,09/28/2020,Guangdong,India,09/28/2020 20:00,32818,2281,4617
6022,09/28/2020,California,Italy,09/28/2020 21:00,81462,4747,51536
6023,09/28/2020,Hubei,Spain,09/28/2020 22:00,93088,2380,42342
6024,09/28/2020,California,India,09/28/2020 23:00,30100,494,10687
6025,09/29/2020,Guangdong,Spain,09/29/2020 00:00,66896,1138,6796
6026,09/29/2020,New York,China,09/29/2020 01:00,44696,2416,52757
6027,09/29/2020,Hubei,Italy,09/29/2020 02:00,77530,1356,59191
6028,09/29/2020,Hubei,US,09/29/2020 03:00,24941,1153,39801
6029,09/29/2020,New York,China,09/29/2020 04:00,93067,3249,59072
6030,09/29/2020,California,Spain,09/29/2020 05:00,59347,2142,6747
6031,09/29/2020,Unknown,Spain,09/29/2020 06:00,76629,3388,57996
6032,09/29/2020,California,China,09/29/2020 07:00,33025,1124,7936
6033,09/29/2020,Guangdong,Spain,09/29/2020 08:00,11651,801,32293
6034,09/29/2020,Unknown,US,09/29/2020 09:00,98348,2042,82678
6035,09/29/2020,California,US,09/29/2020 10:00,90380,207,12696
6036,09/29/2020,New York,Spain,09/29/2020 11:00,83254,2654,13097
6037,09/29/2020,Guangdong,Spain,09/29/2020 12:00,49823,472,6228
6038,09/29/2020,Guangdong,US,09/29/2020 13:00,48122,1638,60832
